time,sym,side,price,size
10:45:00.211,HSBC,B,79.7,900
10:45:02.820,APPL,S,120.05,200
10:45:03.942,FDP,S,5.2,1000
10:45:04.256,GOOG,S,780.15,700
10:45:04.708,FDP,B,4.75,800
10:45:04.934,HSBC,B,79.5,400
10:45:06.703,FDP,B,4.65,900
10:45:11.141,HSBC,B,79.6,800
10:45:11.954,GOOG,S,780.1,700
10:45:17.917,HSBC,S,80.2,900
10:45:18.068,FDP,S,5.25,1000
10:45:18.643,APPL,S,120.3,100
10:45:19.649,APPL,S,120.25,300
10:45:20.047,REYA,B,44.75,500
10:45:21.005,APPL,B,119.5,700
10:45:21.332,HSBC,B,79.85,300
10:45:21.765,REYA,B,44.65,1000
10:45:28.385,FDP,B,4.75,1000
10:45:29.241,APPL,B,119.8,300
10:45:29.901,HSBC,B,79.9,1000
10:45:32.639,HSBC,S,80.25,1000
10:45:32.947,FDP,S,5.45,800
10:45:34.209,REYA,S,45.15,300
10:45:36.828,FDP,S,5.45,900
10:45:37.431,FDP,B,4.85,200
10:45:41.976,FDP,S,5.45,200
10:45:42.370,APPL,S,120.1,300
10:45:47.069,FDP,B,4.65,900
10:45:49.218,HSBC,S,80.4,800
10:45:49.879,FDP,B,4.9,200
10:45:51.733,HSBC,S,80.1,200
10:45:55.103,FDP,B,4.9,300
10:45:55.981,GOOG,S,780.4,400
10:45:56.693,HSBC,S,80.5,500
10:45:58.607,GOOG,S,780.35,900
10:46:02.330,HSBC,B,79.55,600
10:46:05.719,GOOG,S,780.15,800
10:46:05.979,FDP,S,5.3,400
10:46:06.789,GOOG,B,779.7,300
10:46:07.286,GOOG,S,780.2,700
10:46:10.796,APPL,B,119.55,300
10:46:12.416,REYA,B,44.65,800
10:46:13.722,GOOG,S,780.15,500
10:46:17.170,FDP,B,4.85,800
10:46:22.275,APPL,S,120.15,500
10:46:23.706,REYA,B,44.75,800
10:46:27.003,HSBC,S,80.1,700
10:46:28.203,FDP,S,5.4,100
10:46:31.415,GOOG,S,780.05,800
10:46:33.938,APPL,B,119.8,100
10:46:40.166,REYA,S,45.5,300
10:46:42.492,HSBC,S,80.05,700
10:46:43.889,HSBC,B,79.5,700
10:46:45.793,HSBC,S,80.4,100
10:46:46.809,REYA,S,45.05,800
10:46:48.026,GOOG,S,780.45,800
10:46:48.118,APPL,S,120.15,100
10:46:48.619,HSBC,B,79.7,100
10:46:57.020,FDP,B,4.55,100
10:46:59.263,FDP,S,5.4,400
10:47:00.433,APPL,B,119.65,200
10:47:08.973,FDP,S,5.3,100
10:47:11.339,APPL,S,120.3,400
10:47:16.871,REYA,B,44.6,300
10:47:19.311,REYA,B,44.55,1000
10:47:20.224,REYA,B,44.7,200
10:47:20.941,GOOG,B,779.85,300
10:47:22.096,REYA,B,44.9,400
10:47:27.878,FDP,S,5.05,700
10:47:29.627,APPL,S,120.05,400
10:47:31.464,FDP,B,4.9,100
10:47:36.111,REYA,S,45.4,100
10:47:39.724,FDP,B,4.7,300
10:47:49.593,GOOG,S,780.2,400
10:47:52.277,REYA,B,44.65,800
10:47:56.048,GOOG,B,779.75,300
10:47:56.939,REYA,S,45.25,200
10:47:57.939,APPL,S,120.25,400
10:47:58.519,GOOG,B,779.85,600
10:48:03.214,GOOG,B,779.55,400
10:48:03.983,FDP,S,5.1,800
10:48:06.390,FDP,B,4.55,500
10:48:09.973,REYA,B,44.85,800
10:48:11.675,GOOG,B,779.95,900
10:48:20.243,FDP,S,5.3,900
10:48:25.102,HSBC,S,80.05,300
10:48:26.236,HSBC,B,79.7,600
10:48:28.244,APPL,S,120.3,200
10:48:29.664,GOOG,B,779.65,1000
10:48:30.665,GOOG,B,779.7,400
10:48:34.970,FDP,S,5.05,600
10:48:37.019,HSBC,S,80.2,800
10:48:47.442,FDP,S,5.3,500
10:48:49.078,REYA,S,45.1,900
10:48:52.126,REYA,B,44.9,800
10:48:56.325,GOOG,S,780.2,700
10:48:59.823,REYA,S,45.5,600
10:49:03.791,REYA,B,44.95,200
10:49:09.657,GOOG,B,779.6,100
10:49:09.937,FDP,S,5.2,1000
10:49:10.081,FDP,S,5.15,700
10:49:12.310,APPL,B,119.65,800
10:49:16.791,REYA,S,45.15,400
10:49:17.973,APPL,B,119.85,1000
10:49:20.490,HSBC,B,79.9,1000
10:49:20.901,FDP,S,5.35,500
10:49:21.113,HSBC,S,80.5,800
10:49:21.576,FDP,B,4.85,200
10:49:24.404,HSBC,S,80.3,300
10:49:25.123,HSBC,B,79.65,100
10:49:31.783,GOOG,S,780.35,100
10:49:39.398,HSBC,S,80.1,700
10:49:41.871,FDP,B,4.65,200
10:49:42.647,APPL,B,119.8,200
10:49:44.960,REYA,S,45.05,900
10:49:46.624,GOOG,S,780.2,600
10:49:48.741,APPL,B,119.65,200
10:49:49.040,REYA,S,45.5,300
10:49:50.855,APPL,S,120.25,600
10:49:52.455,APPL,S,120.5,1000
10:49:53.808,FDP,B,4.7,300
10:49:56.692,FDP,B,4.65,500
10:49:58.035,FDP,B,4.5,800
10:49:58.562,REYA,S,45.3,500
10:49:58.773,HSBC,S,80.05,300
10:50:00.797,APPL,S,120.15,100
10:50:02.872,FDP,S,5.45,600
10:50:04.894,FDP,S,5.25,100
10:50:05.110,GOOG,B,779.65,400
10:50:07.442,REYA,S,45.25,800
10:50:08.119,FDP,S,5.2,700
10:50:09.384,FDP,B,4.8,200
10:50:11.247,FDP,B,4.85,900
10:50:12.030,HSBC,B,79.55,200
10:50:21.193,GOOG,B,779.6,200
10:50:27.489,REYA,B,44.65,1000
10:50:28.159,HSBC,B,79.55,100
10:50:29.863,REYA,B,44.6,200
10:50:37.651,FDP,B,4.6,800
10:50:40.035,APPL,S,120.35,500
10:50:44.337,GOOG,B,779.8,1000
10:50:46.847,GOOG,B,779.75,500
10:50:48.787,HSBC,B,79.65,200
10:50:50.071,APPL,B,119.6,200
10:51:00.428,GOOG,B,779.85,300
10:51:03.007,GOOG,S,780.25,900
10:51:06.212,APPL,B,119.55,800
10:51:07.138,APPL,B,119.5,200
10:51:17.734,HSBC,B,79.5,800
10:51:26.767,GOOG,S,780.4,600
10:51:27.131,GOOG,B,779.7,700
10:51:29.256,APPL,S,120.4,600
10:51:29.334,FDP,B,4.7,500
10:51:31.386,HSBC,B,79.95,400
10:51:36.641,REYA,S,45.3,400
10:51:38.828,REYA,B,44.6,800
10:51:38.985,REYA,S,45.3,700
10:51:42.253,HSBC,S,80.05,300
10:51:52.349,GOOG,B,779.6,100
10:51:52.638,HSBC,S,80.15,900
10:51:59.900,FDP,S,5.2,300
10:52:03.332,HSBC,B,79.95,400
10:52:06.457,REYA,B,44.8,700
10:52:10.716,REYA,S,45.3,500
10:52:10.789,HSBC,S,80.4,800
10:52:15.227,FDP,B,4.5,800
10:52:15.678,FDP,S,5.05,900
10:52:18.208,HSBC,S,80.05,600
10:52:20.080,REYA,B,44.95,1000
10:52:23.509,FDP,S,5.05,100
10:52:23.738,HSBC,B,79.6,800
10:52:24.840,HSBC,S,80.35,800
10:52:25.176,HSBC,B,79.7,1000
10:52:25.775,FDP,B,4.75,100
10:52:30.730,APPL,S,120.5,400
10:52:36.315,APPL,B,119.6,700
10:52:36.844,GOOG,S,780.35,100
10:52:36.896,FDP,B,4.55,100
10:52:43.182,FDP,S,5.15,1000
10:52:45.642,REYA,S,45.3,800
10:52:46.290,GOOG,S,780.15,700
10:52:46.360,HSBC,B,79.9,600
10:52:49.567,REYA,S,45.1,500
10:52:52.225,HSBC,B,79.9,1000
10:52:55.065,REYA,S,45.3,100
10:52:57.812,REYA,B,44.55,700
10:53:00.388,GOOG,S,780.2,800
10:53:01.584,GOOG,S,780.05,600
10:53:12.228,HSBC,B,79.65,400
10:53:19.024,APPL,B,119.95,200
10:53:19.428,GOOG,S,780.1,300
10:53:20.171,REYA,S,45.45,300
10:53:23.080,HSBC,S,80.1,200
10:53:23.465,REYA,B,44.85,600
10:53:27.767,FDP,B,4.9,600
10:53:30.088,REYA,S,45.2,100
10:53:30.763,GOOG,S,780.2,700
10:53:31.217,HSBC,S,80.25,700
10:53:34.978,APPL,B,119.95,700
10:53:52.292,GOOG,S,780.35,700
10:53:52.453,APPL,B,119.9,900
10:53:57.500,HSBC,B,79.8,800
10:53:58.109,REYA,B,44.75,600
10:54:01.575,GOOG,S,780.15,100
10:54:05.635,FDP,S,5.2,1000
10:54:05.835,GOOG,B,779.9,800
10:54:07.174,HSBC,B,79.7,400
10:54:12.422,HSBC,S,80.5,200
10:54:14.008,FDP,B,4.8,900
10:54:14.645,HSBC,S,80.4,400
10:54:17.812,APPL,S,120.4,100
10:54:21.565,APPL,B,119.5,1000
10:54:24.341,APPL,B,119.8,900
10:54:25.191,GOOG,B,779.5,100
10:54:26.415,FDP,B,4.85,200
10:54:34.312,HSBC,S,80.05,100
10:54:34.749,APPL,S,120.25,100
10:54:40.687,HSBC,S,80.5,600
10:54:40.743,APPL,B,119.9,900
10:54:44.540,REYA,S,45.45,900
10:54:48.794,REYA,S,45.15,900
10:54:49.098,HSBC,B,79.65,400
10:54:51.183,HSBC,B,79.5,900
10:54:52.649,GOOG,B,779.7,300
10:54:54.209,GOOG,S,780.5,400
10:54:56.036,GOOG,B,779.65,700
10:54:58.822,HSBC,S,80.5,200
10:55:00.662,HSBC,B,79.65,400
10:55:01.474,HSBC,B,79.95,500
10:55:06.098,APPL,S,120.4,800
10:55:08.891,HSBC,S,80.3,200
10:55:09.477,HSBC,S,80.1,900
10:55:09.581,REYA,B,44.85,400
10:55:10.471,APPL,B,119.7,200
10:55:10.991,APPL,B,119.55,700
10:55:12.061,APPL,B,119.5,400
10:55:15.337,HSBC,S,80.05,200
10:55:15.491,FDP,B,4.75,100
10:55:21.308,REYA,S,45.5,100
10:55:25.151,REYA,B,44.7,700
10:55:31.159,GOOG,S,780.1,400
10:55:34.988,REYA,S,45.25,100
10:55:47.180,APPL,S,120.1,600
10:55:48.005,HSBC,S,80.45,700
10:55:48.255,REYA,S,45.2,200
10:55:51.176,APPL,B,119.9,400
10:55:52.192,GOOG,B,779.9,500
10:55:53.060,FDP,B,4.55,100
10:55:54.862,GOOG,S,780.05,400
10:55:55.830,GOOG,B,779.95,500
10:56:01.771,APPL,B,119.75,1000
10:56:05.684,FDP,B,4.8,500
10:56:08.498,GOOG,B,779.85,900
10:56:11.069,APPL,B,119.95,100
10:56:11.310,REYA,B,44.55,900
10:56:11.782,GOOG,B,779.55,400
10:56:14.775,HSBC,S,80.35,200
10:56:18.156,REYA,B,44.95,300
10:56:18.950,GOOG,S,780.35,500
10:56:22.584,FDP,S,5.15,500
10:56:23.888,REYA,S,45.3,600
10:56:24.213,REYA,B,44.85,100
10:56:24.740,GOOG,S,780.1,200
10:56:25.102,HSBC,S,80.3,500
10:56:27.841,HSBC,S,80.05,500
10:56:33.752,GOOG,S,780.4,100
10:56:34.943,FDP,S,5.5,900
10:56:36.662,REYA,S,45.35,100
10:56:40.178,FDP,B,4.85,200
10:56:44.242,FDP,S,5.35,300
10:56:44.660,FDP,S,5.2,500
10:56:45.383,GOOG,B,779.8,700
10:56:50.479,REYA,S,45.5,700
10:56:52.020,APPL,S,120.05,600
10:56:53.655,GOOG,S,780.2,900
10:56:53.788,HSBC,S,80.2,400
10:56:54.159,APPL,S,120.5,200
10:56:58.302,APPL,S,120.25,900
10:56:59.535,GOOG,B,779.85,500
10:57:01.476,FDP,S,5.15,300
10:57:01.675,HSBC,B,79.55,500
10:57:02.877,FDP,S,5.15,300
10:57:04.407,HSBC,S,80.05,300
10:57:12.042,GOOG,B,779.75,700
10:57:16.967,HSBC,B,79.75,1000
10:57:20.271,APPL,B,119.5,600
10:57:22.736,GOOG,S,780.5,100
10:57:23.582,APPL,S,120.5,200
10:57:24.179,FDP,S,5.15,200
10:57:25.121,APPL,S,120.4,400
10:57:25.722,FDP,B,4.85,300
10:57:26.548,FDP,S,5.5,400
10:57:27.088,HSBC,B,79.95,500
10:57:28.138,APPL,B,119.85,900
10:57:28.473,HSBC,S,80.3,300
10:57:30.676,HSBC,S,80.2,100
10:57:36.232,FDP,B,4.85,900
10:57:37.185,GOOG,S,780.4,800
10:57:41.448,FDP,B,4.85,100
10:57:41.965,GOOG,B,779.75,400
10:57:45.033,REYA,S,45.15,1000
10:57:47.562,GOOG,S,780.35,1000
10:57:47.941,APPL,S,120.35,700
10:57:51.964,APPL,B,119.9,700
10:57:53.914,REYA,B,44.7,100
10:57:58.862,FDP,B,4.6,700
10:58:01.246,FDP,B,4.7,300
10:58:06.930,GOOG,S,780.35,900
10:58:13.921,REYA,S,45.4,700
10:58:14.538,REYA,B,44.8,400
10:58:15.836,FDP,S,5.35,400
10:58:16.944,FDP,S,5.1,400
10:58:20.850,APPL,S,120.5,200
10:58:24.598,REYA,S,45.35,100
10:58:25.676,REYA,B,44.9,200
10:58:26.302,APPL,S,120.05,700
10:58:27.981,REYA,S,45.15,400
10:58:28.319,FDP,B,4.5,500
10:58:28.808,HSBC,B,79.5,900
10:58:29.274,APPL,B,119.6,800
10:58:33.667,APPL,S,120.15,500
10:58:34.342,FDP,B,4.8,700
10:58:39.242,GOOG,S,780.05,400
10:58:40.202,GOOG,S,780.2,600
10:58:44.861,REYA,S,45.5,200
10:58:45.238,FDP,S,5.5,1000
10:58:46.152,HSBC,S,80.25,800
10:58:47.188,APPL,S,120.15,100
10:58:52.357,GOOG,S,780.4,900
10:58:52.848,GOOG,S,780.15,600
10:58:53.045,GOOG,B,779.8,600
10:58:54.041,REYA,S,45.05,300
10:58:55.747,HSBC,S,80.05,700
10:58:56.743,FDP,S,5.5,700
10:59:00.464,APPL,B,119.8,300
10:59:07.330,FDP,S,5.2,900
10:59:09.586,APPL,B,119.75,200
10:59:15.426,FDP,B,4.9,1000
10:59:21.865,GOOG,B,779.6,400
10:59:27.596,APPL,S,120.35,200
10:59:28.330,FDP,S,5.15,100
10:59:28.390,FDP,B,4.55,500
10:59:29.612,GOOG,B,779.75,100
10:59:29.725,GOOG,B,779.75,800
10:59:33.411,GOOG,S,780.2,500
10:59:37.122,APPL,B,119.9,1000
10:59:37.400,APPL,S,120.25,1000
10:59:40.228,REYA,S,45.05,300
10:59:40.966,GOOG,B,779.6,700
10:59:43.260,GOOG,B,779.85,900
10:59:44.118,REYA,B,44.65,300
10:59:45.697,HSBC,B,79.5,100
10:59:49.310,HSBC,S,80.1,700
10:59:50.680,APPL,B,119.95,700
10:59:51.720,APPL,B,119.75,700
10:59:52.333,APPL,S,120.45,200
10:59:53.454,APPL,S,120.5,700
10:59:54.884,REYA,S,45.1,500
10:59:55.189,HSBC,S,80.25,800
11:00:00.562,APPL,B,119.5,200
11:00:02.871,FDP,B,4.9,900
11:00:03.971,APPL,B,119.65,600
11:00:04.328,FDP,S,5.35,600
11:00:07.407,FDP,S,5.05,100
11:00:07.426,FDP,B,4.95,300
11:00:13.501,REYA,B,44.55,300
11:00:13.864,REYA,S,45.05,200
11:00:20.499,FDP,B,4.8,900
11:00:21.251,HSBC,S,80.3,500
11:00:27.029,REYA,B,44.85,600
11:00:30.155,HSBC,B,79.6,400
11:00:34.368,FDP,S,5.15,400
11:00:35.608,FDP,B,4.65,900
11:00:39.447,HSBC,S,80.1,900
11:00:40.008,HSBC,B,79.85,400
11:00:44.401,REYA,B,44.95,100
11:00:45.816,HSBC,S,80.4,100
11:00:47.053,APPL,B,119.9,200
11:00:48.017,REYA,S,45.2,600
11:00:51.808,GOOG,B,779.85,500
11:00:53.724,HSBC,B,79.9,700
11:00:56.461,GOOG,S,780.35,300
11:00:56.798,REYA,S,45.3,400
11:00:56.910,APPL,B,119.55,1000
11:01:07.964,APPL,B,119.6,100
11:01:08.105,APPL,B,119.85,100
11:01:08.511,GOOG,S,780.2,700
11:01:15.090,GOOG,S,780.5,600
11:01:17.869,APPL,B,119.8,900
11:01:21.098,APPL,S,120.45,600
11:01:22.034,REYA,B,44.95,800
11:01:24.013,FDP,S,5.1,1000
11:01:25.932,FDP,S,5.45,100
11:01:29.854,APPL,B,119.9,900
11:01:32.616,REYA,S,45.5,600
11:01:34.751,HSBC,S,80.45,600
11:01:45.975,HSBC,S,80.15,700
11:01:46.769,GOOG,B,779.7,500
11:01:49.871,APPL,S,120.3,1000
11:01:52.519,APPL,B,119.5,300
11:01:52.957,REYA,S,45.4,1000
11:01:56.028,FDP,S,5.1,100
11:01:59.421,HSBC,B,79.75,1000
11:02:02.104,REYA,S,45.35,500
11:02:07.586,FDP,B,4.8,200
11:02:11.017,HSBC,B,79.65,200
11:02:12.106,HSBC,B,79.6,500
11:02:13.107,FDP,B,4.5,800
11:02:13.954,FDP,B,4.55,100
11:02:17.132,REYA,S,45.15,100
11:02:34.461,REYA,B,44.65,200
11:02:36.977,GOOG,B,779.9,500
11:02:38.096,FDP,B,4.75,700
11:02:38.723,HSBC,B,79.8,500
11:02:39.150,FDP,S,5.4,500
11:02:39.207,APPL,B,119.9,200
11:02:44.981,HSBC,S,80.45,100
11:02:44.987,GOOG,B,779.6,600
11:02:48.741,HSBC,S,80.45,1000
11:02:49.879,FDP,S,5.3,500
11:02:52.639,FDP,B,4.55,900
11:02:52.901,REYA,B,44.8,800
11:02:54.852,REYA,S,45.25,600
11:03:00.954,REYA,S,45.5,200
11:03:01.180,APPL,S,120.15,200
11:03:04.740,FDP,B,4.85,800
11:03:04.880,HSBC,S,80.25,700
11:03:07.924,GOOG,B,779.95,300
11:03:08.409,GOOG,B,779.65,200
11:03:08.787,GOOG,B,779.85,500
11:03:10.899,FDP,S,5.35,800
11:03:13.572,REYA,B,44.6,900
11:03:13.922,APPL,S,120.25,200
11:03:14.130,REYA,B,44.95,200
11:03:14.412,FDP,B,4.85,700
11:03:18.514,REYA,B,44.75,1000
11:03:18.685,HSBC,S,80.15,500
11:03:19.791,APPL,S,120.2,800
11:03:20.225,HSBC,S,80.15,500
11:03:23.136,REYA,S,45.15,700
11:03:27.192,GOOG,B,779.95,600
11:03:28.859,FDP,B,4.7,700
11:03:34.091,HSBC,S,80.15,200
11:03:39.009,FDP,S,5.45,400
11:03:39.838,GOOG,S,780.05,700
11:03:51.144,FDP,B,4.8,600
11:03:54.512,HSBC,S,80.4,600
11:03:55.470,REYA,B,44.85,200
11:03:55.954,FDP,S,5.45,900
11:03:59.412,FDP,B,4.5,200
11:04:00.467,GOOG,S,780.25,300
11:04:04.669,APPL,S,120.15,700
11:04:11.019,HSBC,B,79.75,800
11:04:19.046,REYA,S,45.05,1000
11:04:25.171,APPL,S,120.3,400
11:04:28.685,REYA,S,45.5,100
11:04:31.199,GOOG,B,779.85,400
11:04:31.515,REYA,B,44.6,500
11:04:33.097,FDP,B,4.55,200
11:04:33.271,APPL,S,120.35,200
11:04:43.613,FDP,B,4.7,600
11:04:55.811,FDP,B,4.6,700
11:04:59.747,APPL,S,120.1,400
11:04:59.939,APPL,S,120.2,1000
11:04:59.976,GOOG,B,779.7,400
11:05:04.347,GOOG,B,779.6,800
11:05:08.319,GOOG,B,779.9,900
11:05:09.776,GOOG,S,780.45,400
11:05:13.532,FDP,S,5.3,600
11:05:14.088,FDP,B,4.6,500
11:05:15.628,FDP,S,5.3,500
11:05:23.578,HSBC,B,79.95,700
11:05:28.572,APPL,B,119.85,500
11:05:29.841,APPL,B,119.5,300
11:05:31.102,FDP,S,5.3,700
11:05:31.459,REYA,B,44.95,300
11:05:39.469,HSBC,B,79.5,800
11:05:40.445,GOOG,B,779.65,100
11:05:41.334,HSBC,S,80.05,700
11:05:42.362,FDP,B,4.65,400
11:05:42.400,APPL,S,120.4,100
11:05:46.985,APPL,B,119.75,700
11:05:57.340,FDP,S,5.35,900
11:05:59.803,HSBC,S,80.25,300
11:06:06.857,HSBC,S,80.05,300
11:06:09.955,FDP,S,5.35,600
11:06:20.784,APPL,B,119.95,200
11:06:21.125,GOOG,S,780.2,200
11:06:24.419,REYA,S,45.05,500
11:06:26.021,APPL,B,119.95,600
11:06:28.011,HSBC,S,80.35,1000
11:06:29.229,GOOG,B,779.5,700
11:06:33.640,APPL,B,119.65,800
11:06:38.382,APPL,B,119.9,200
11:06:39.464,REYA,B,44.65,100
11:06:41.706,APPL,B,119.75,300
11:06:43.278,FDP,S,5.05,700
11:06:43.653,APPL,S,120.3,900
11:06:49.278,GOOG,S,780.1,100
11:06:53.794,FDP,B,4.85,600
11:06:55.606,REYA,B,44.75,700
11:07:01.578,APPL,B,119.85,800
11:07:02.152,APPL,B,119.5,100
11:07:02.477,HSBC,S,80.25,200
11:07:10.538,REYA,S,45.45,500
11:07:12.435,GOOG,B,779.6,400
11:07:14.866,HSBC,S,80.1,500
11:07:17.839,HSBC,S,80.25,400
11:07:18.555,FDP,S,5.15,600
11:07:20.621,FDP,B,4.7,300
11:07:22.754,GOOG,B,779.95,100
11:07:22.956,APPL,B,119.75,900
11:07:23.575,APPL,S,120.1,500
11:07:26.034,REYA,S,45.4,600
11:07:28.295,FDP,S,5.3,100
11:07:30.890,APPL,S,120.05,200
11:07:31.252,HSBC,S,80.35,200
11:07:31.414,FDP,B,4.7,1000
11:07:44.045,HSBC,B,79.55,400
11:07:44.185,FDP,B,4.55,800
11:07:45.122,REYA,B,44.65,500
11:07:48.530,HSBC,B,79.8,1000
11:07:52.279,GOOG,B,779.65,400
11:08:06.360,APPL,S,120.5,600
11:08:09.116,FDP,S,5.5,400
11:08:14.454,FDP,S,5.1,600
11:08:14.464,HSBC,S,80.35,900
11:08:22.299,REYA,S,45.25,800
11:08:22.494,HSBC,B,79.7,600
11:08:23.186,APPL,S,120.05,100
11:08:27.725,GOOG,B,779.5,200
11:08:28.570,HSBC,S,80.5,400
11:08:31.185,GOOG,S,780.25,100
11:08:31.982,FDP,B,4.5,100
11:08:32.133,APPL,B,119.55,900
11:08:34.273,REYA,B,44.55,600
11:08:34.513,REYA,S,45.15,900
11:08:38.603,HSBC,S,80.45,300
11:08:39.427,REYA,S,45.4,1000
11:08:39.874,HSBC,B,79.65,800
11:08:45.505,GOOG,S,780.45,300
11:08:45.517,FDP,S,5.45,500
11:08:46.439,REYA,S,45.3,200
11:08:50.106,APPL,S,120.1,900
11:08:50.814,REYA,S,45.15,800
11:08:52.028,FDP,B,4.7,100
11:08:56.175,GOOG,S,780.4,100
11:08:57.394,REYA,S,45.4,100
11:08:59.538,APPL,S,120.5,800
11:08:59.918,GOOG,B,779.95,400
11:09:02.492,APPL,S,120.45,900
11:09:05.706,APPL,S,120.2,400
11:09:08.171,REYA,S,45.25,1000
11:09:10.321,FDP,B,4.6,300
11:09:11.508,FDP,S,5.2,400
11:09:19.405,APPL,B,119.95,100
11:09:21.131,FDP,B,4.75,800
11:09:24.359,REYA,B,44.65,400
11:09:26.605,GOOG,S,780.5,900
11:09:28.033,HSBC,B,79.9,1000
11:09:29.529,APPL,B,119.9,800
11:09:31.834,APPL,S,120.1,700
11:09:35.482,APPL,S,120.35,200
11:09:37.696,FDP,B,4.9,100
11:09:37.736,REYA,B,44.65,900
11:09:39.029,FDP,B,4.6,200
11:09:39.201,HSBC,S,80.05,500
11:09:39.382,REYA,S,45.15,700
11:09:40.815,APPL,B,119.85,200
11:09:44.633,HSBC,B,79.9,600
11:09:46.433,HSBC,S,80.4,700
11:09:46.925,GOOG,B,779.7,300
11:09:48.280,REYA,S,45.4,100
11:09:49.501,HSBC,S,80.35,700
11:09:49.897,REYA,B,44.55,600
11:09:52.107,GOOG,S,780.35,800
11:09:52.629,GOOG,B,779.5,900
11:09:56.630,GOOG,B,779.9,500
11:09:56.739,HSBC,S,80.1,400
11:09:59.424,HSBC,B,79.7,200
11:10:00.215,FDP,S,5.5,600
11:10:07.749,REYA,B,44.7,1000
11:10:08.116,GOOG,S,780.45,200
11:10:10.210,APPL,B,119.8,400
11:10:11.742,FDP,B,4.9,600
11:10:12.374,FDP,B,4.85,800
11:10:12.446,APPL,S,120.5,400
11:10:12.712,HSBC,S,80.05,700
11:10:12.829,REYA,S,45.15,700
11:10:13.194,FDP,S,5.4,200
11:10:14.519,FDP,S,5.4,1000
11:10:15.635,FDP,S,5.1,600
11:10:23.945,HSBC,B,79.75,800
11:10:29.540,FDP,S,5.3,700
11:10:31.712,APPL,S,120.5,200
11:10:32.366,HSBC,B,79.75,600
11:10:34.834,APPL,B,119.85,600
11:10:35.961,REYA,S,45.25,400
11:10:37.146,FDP,B,4.75,300
11:10:38.471,GOOG,B,779.5,500
11:10:38.699,REYA,B,44.8,100
11:10:40.876,GOOG,S,780.15,200
11:10:42.445,APPL,S,120.45,500
11:10:43.811,APPL,B,119.75,1000
11:10:44.911,REYA,S,45.5,100
11:10:48.328,APPL,S,120.2,900
11:10:51.496,GOOG,S,780.2,400
11:10:54.468,GOOG,S,780.15,200
11:10:56.351,REYA,S,45.5,900
11:10:56.611,FDP,S,5.4,1000
11:10:57.434,HSBC,B,79.7,500
11:11:10.509,FDP,S,5.15,700
11:11:14.625,GOOG,S,780.4,500
11:11:14.683,REYA,S,45.3,200
11:11:16.866,APPL,S,120.15,300
11:11:17.094,APPL,S,120.1,400
11:11:21.658,HSBC,S,80.45,700
11:11:27.337,REYA,S,45.5,100
11:11:27.951,REYA,B,44.8,900
11:11:29.544,FDP,S,5.45,600
11:11:32.901,HSBC,B,79.6,700
11:11:34.262,HSBC,B,79.95,900
11:11:38.289,APPL,S,120.05,300
11:11:39.047,GOOG,B,779.65,200
11:11:39.523,FDP,S,5.4,700
11:11:45.473,HSBC,B,79.55,100
11:11:47.713,FDP,B,4.9,900
11:11:48.075,FDP,S,5.2,500
11:11:52.847,GOOG,B,779.95,300
11:11:53.900,GOOG,B,779.65,600
11:11:56.276,HSBC,S,80.45,400
11:11:57.203,HSBC,B,79.5,700
11:11:58.180,REYA,B,44.9,300
11:12:02.464,FDP,S,5.3,500
11:12:04.689,APPL,B,119.75,100
11:12:09.233,REYA,S,45.1,900
11:12:11.758,APPL,B,119.6,300
11:12:12.169,GOOG,S,780.05,700
11:12:17.641,APPL,S,120.25,400
11:12:18.468,APPL,S,120.15,200
11:12:18.815,HSBC,S,80.5,100
11:12:21.429,HSBC,B,79.85,400
11:12:21.544,REYA,B,44.55,100
11:12:26.863,HSBC,B,79.85,100
11:12:27.397,REYA,B,44.8,100
11:12:36.919,REYA,B,44.8,200
11:12:37.346,GOOG,S,780.05,900
11:12:37.769,HSBC,S,80.1,800
11:12:38.643,REYA,S,45.3,700
11:12:40.778,GOOG,S,780.4,200
11:12:43.372,FDP,B,4.65,900
11:12:43.590,REYA,B,44.6,100
11:12:43.809,FDP,B,4.65,200
11:12:46.331,REYA,S,45.15,600
11:12:48.242,FDP,S,5.2,500
11:12:51.857,GOOG,S,780.4,200
11:12:53.999,GOOG,S,780.1,900
11:12:54.149,HSBC,S,80.3,200
11:12:58.984,APPL,B,119.75,200
11:13:00.154,GOOG,B,779.9,700
11:13:03.900,REYA,B,44.85,1000
11:13:04.601,FDP,S,5.25,800
11:13:08.792,GOOG,B,779.6,300
11:13:08.925,HSBC,S,80.15,500
11:13:15.885,GOOG,S,780.4,400
11:13:16.310,REYA,S,45.45,400
11:13:19.550,REYA,S,45.15,1000
11:13:26.009,FDP,B,4.6,800
11:13:28.678,FDP,B,4.8,500
11:13:29.646,APPL,S,120.1,300
11:13:35.279,FDP,B,4.65,1000
11:13:36.042,APPL,S,120.45,100
11:13:40.145,GOOG,B,779.6,500
11:13:45.671,HSBC,B,79.6,300
11:13:47.376,HSBC,S,80.4,1000
11:13:55.072,APPL,S,120.2,300
11:13:58.127,GOOG,S,780.3,400
11:13:58.482,FDP,B,4.9,900
11:13:59.657,FDP,B,4.65,200
11:14:05.772,GOOG,B,779.6,800
11:14:06.472,HSBC,S,80.3,700
11:14:06.994,REYA,S,45.35,900
11:14:07.389,FDP,B,4.85,300
